Tariff Item Number,,,Product Specific Rules
Chapter 60,,,"Manufacture from yarns, provided that necessary process stipulated in the Appendix is undertaken"
Chapter 61,,,"Manufacture from fabrics, provided that necessary process stipulated in the Appendix is undertaken"
Chapter 62,,,"Manufacture from fabrics, provided that necessary process stipulated in the Appendix is undertaken"
Chapter 63,,,"Manufacture from fabrics, provided that necessary process stipulated in the Appendix is undertaken"
Section XII,,,
Chapter 64,,,CC
Chapter 65,65.01,6501,CC
,65.02,6502,CC
,65.04,6504,CTH
,65.05,6505,CTH
,65.06,,CTH
,65.07,6507,CTH
Chapter 66,,,CTH or QVC 40
Chapter 67,,,CTH or QVC 40
Section XIII,,,
Chapter 68,,,CTH or QVC 40
Chapter 69,,,CTH or QVC 40
Chapter 70,70.01,7001,CTH or QVC 40
,70.02,,CTH or QVC 40
,70.03,,CTH or QVC 40
,70.04,,CTH or QVC 40
,70.05,,CTH or QVC 40
,70.067006.00,,CTH or QVC 40
,70.07,,CTH or QVC 40
,70.08,7008,CTH or QVC 40
,70.09,,CTH or QVC 40
,70.1,,CTH or QVC 40
,70.11,,CTH or QVC 40
,70.13,,CTH or QVC 40
,70.14,7014,CTH or QVC 40
,70.15,,CTH or QVC 40
,70.16,,CTH or QVC 40
,70.17,,CTH or QVC 40
,70.18,7018.1,CC
,,7018.2,CTH or QVC 40
,,7018.9,CC
,70.19,,CTH or QVC 40
,70.2,7020,CTH or QVC 40
,,,
Tariff Item Number,,,Product Specific Rules
Section XIV,,,
Chapter 71,71.01,,CC
,71.02,,CTSH or QVC 40
,71.03,,CTSH or QVC 40
,71.04,,CTSH or QVC 40
,71.05,,CTSH or QVC 40
,71.06,,CTSH or QVC 40
,71.07,7107,CTSH or QVC 40
,71.08,,CTSH or QVC 40
,71.09,7109,CTH or QVC 40
,71.1,,CTH or QVC 40
,71.11,7111,CTH or QVC 40
,71.12,,WO
,71.13,,CTH except from headings 71.14 through 71.18
,71.14,,"CTH except from headings 71.13 or 71.15 through
 71.18"
,71.15,,"CTH except from headings 71.13, 71.14 or 71.16 through 71.18"
,71.16,,"CTH except from headings 71.13 through 71.15,
 71.17 through 71.18, subheading 7101.22, 7102.39,
 7103.91, 7103.99 or 7104.90"
,71.17,,CTH except from headings 71.13 through 71.16
,71.18,,CTH or QVC 40
Section XV,,,
Chapter 72,72.01,,CC or QVC 40
,72.02,,CTH or QVC 40
,72.03,,CTH or QVC 40
,72.04,,WO
,72.05,,CTH or QVC 40
,72.06,,CTH or QVC 40
,72.07,,CTH or QVC 40
,72.08,7208.1,CTH or QVC 40
,,7208.25,CTSH or QVC 40
,,7208.26,CTSH or QVC 40
,,7208.27,CTSH or QVC 40
,,7208.36,CTH or QVC 40
,,7208.37,CTH or QVC 40
,,7208.38,CTH or QVC 40
,,7208.39,CTH or QVC 40
,,7208.4,CTH or QVC 40
,,7208.51,CTH or QVC 40
,,7208.52,CTH or QVC 40
,,,
Tariff Item Number,,,Product Specific Rules
,,7208.53,CTH or QVC 40
,,7208.54,CTH or QVC 40
,,7208.9,CTH or QVC 40
,72.09,,CTH or QVC 40
,72.1,7210.11,CTH or QVC 40
,,7210.12,CTH or QVC 40
,,7210.2,CTH or QVC 40
,,7210.3,CTH or QVC 40
,,7210.41,CTH or QVC 40
,,7210.49,CTH or QVC 40
,,7210.5,CTH or QVC 40
,,7210.61,CTH or QVC 40
,,7210.69,CTH or QVC 40
,,7210.7,CTSH or QVC 40
,,7210.9,CTH or QVC 40
,72.11,7211.13,CTH or QVC 40
,,7211.14,CTH or QVC 40
,,7211.19,CTH or QVC 40
,,7211.23,CTSH or QVC 40
,,7211.29,CTSH or QVC 40
,,7211.9,CTSH or QVC 40
,72.12,7212.1,CTH or QVC 40
,,7212.2,CTH or QVC 40
,,7212.3,CTH or QVC 40
,,7212.4,CTSH or QVC 40
,,7212.5,CTH or QVC 40
,,7212.6,CTH or QVC 40
,72.13,,CTH or QVC 40
,72.14,,CTH or QVC 40
,72.15,,CTH or QVC 40
,72.16,,CTH or QVC 40
,72.17,7217.1,CTH or QVC 40
,,7217.2,CTSH or QVC 40
,,7217.3,CTSH or QVC 40
,,7217.9,CTSH or QVC 40
,72.18,,CTH or QVC 40
,72.19,7219.11,CTH or QVC 40
,,7219.12,CTH or QVC 40
,,7219.13,CTH or QVC 40
,,7219.14,CTH or QVC 40
,,7219.21,CTH or QVC 40
,,,
Tariff Item Number,,,Product Specific Rules
,,7219.22,CTH or QVC 40
,,7219.23,CTH or QVC 40
,,7219.24,CTH or QVC 40
,,7219.31,CTSH or QVC 40
,,7219.32,CTSH or QVC 40
,,7219.33,CTSH or QVC 40
,,7219.34,CTSH or QVC 40
,,7219.35,CTSH or QVC 40
,,7219.9,CTSH or QVC 40
,72.2,7220.11,CTH or QVC 40
,,7220.12,CTH or QVC 40
,,7220.2,CTSH or QVC 40
,,7220.9,CTSH or QVC 40
,72.21,7221,CTH or QVC 40
,72.22,7222.11,CTH or QVC 40
,,7222.19,CTH or QVC 40
,,7222.2,CTSH or QVC 40
,,7222.3,CTSH or QVC 40
,,7222.4,CTH or QVC 40
,72.23,7223,CTH or QVC 40
,72.24,,CTH or QVC 40
,72.25,7225.11,CTH or QVC 40
,,7225.19,CTH or QVC 40
,,7225.3,CTH or QVC 40
,,7225.4,CTH or QVC 40
,,7225.5,CTSH or QVC 40
,,7225.91,CTSH or QVC 40
,,7225.92,CTSH or QVC 40
,,7225.99,CTSH or QVC 40
,72.26,7226.11,CTH or QVC 40
,,7226.19,CTH or QVC 40
,,7226.2,CTH or QVC 40
,,7226.91,CTH or QVC 40
,,7226.92,CTSH or QVC 40
,,7226.99,CTSH or QVC 40
,72.27,,CTH or QVC 40
,72.28,,CTH or QVC 40
,72.29,,CTH or QVC 40
Chapter 73,73.01,,CTH or QVC 40
,73.02,,CTH or QVC 40
,73.03,7303,CTH or QVC 40
,,,
Tariff Item Number,,,Product Specific Rules
,73.04,,CTH or QVC 40
,73.05,,CTH or QVC 40
,73.06,,CTH or QVC 40
,73.07,,CTH or QVC 40
,73.08,,CTH or QVC 40
,73.09,7309,CTH or QVC 40
,73.1,,CTH or QVC 40
,73.11,7311,CTH or QVC 40
,73.12,,CTH or QVC 40
,73.13,7313,CTH or QVC 40
,73.14,,CTH or QVC 40
,73.15,7315.11,CTSH or QVC 40
,,7315.12,CTSH or QVC 40
,,7315.19,CTSH or QVC 40
,,7315.2,CTH or QVC 40
,,7315.81,CTH or QVC 40
,,7315.82,CTH or QVC 40
,,7315.89,CTH or QVC 40
,,7315.9,CTH or QVC 40
,73.16,7316,CTH or QVC 40
,73.17,7317,CTH or QVC 40
,73.18,,CTH or QVC 40
,73.19,,CTH or QVC 40
,73.2,,CTH or QVC 40
,73.21,,CTH or QVC 40
,73.22,,CTH or QVC 40
,73.23,,CTH or QVC 40
,73.24,,CTH or QVC 40
,73.25,,CTH or QVC 40
,73.26,,CTH or QVC 40
Chapter 74,74.01,7401,CC except from Chapter 26
,74.02,7402,CTH or QVC 40
,74.03,,CTH or QVC 40
,74.04,7404,WO
,74.05,7405,CTH or QVC 40
,74.06,,CTH or QVC 40
,74.07,,CTH or QVC 40
,74.08,,CTH or QVC 40
,74.09,,CTH or QVC 40
,74.1,,CTH or QVC 40
,74.11,,CTH or QVC 40
,,,
Tariff Item Number,,,Product Specific Rules
,74.12,,CTH or QVC 40
,74.13,7413,CTH or QVC 40
,74.15,,CTH or QVC 40
,74.18,,CTH or QVC 40
,74.19,,CTH or QVC 40
Chapter 75,75.01,,CTSH or QVC 40
,75.02,,CTSH or QVC 40
,75.03,7503,WO
,75.04,7504,CTH or QVC 40
,75.05,,CTSH or QVC 40
,75.06,,CTSH or QVC 40
,75.07,,CTSH or QVC 40
,75.08,,CTSH or QVC 40
Chapter 76,76.01,,CTSH or QVC 40
,76.02,7602,WO
,76.03,,CTH or QVC 40
,76.04,,CTH or QVC 40
,76.05,,CTH or QVC 40
,76.06,,CTH or QVC 40
,76.07,,CTH or QVC 40
,76.08,,CTH or QVC 40
,76.09,7609,CTH or QVC 40
,76.1,,CTH or QVC 40
,76.117611.00,,CTH or QVC 40
,76.12,,CTH or QVC 40
,76.13,7613,CTH or QVC 40
,76.14,,CTH or QVC 40
,76.15,,CTH or QVC 40
,76.16,,CTH or QVC 40
Chapter 78,78.01,,CTH or QVC 40
,78.02,7802,WO
,78.04,,CTH or QVC 40
,78.06,7806,CTH or QVC 40
Chapter 79,79.01,,CTH or QVC 40
,79.02,7902,WO
,79.03,,CTH or QVC 40
,79.04,7904,CTH or QVC 40
,79.05,7905,CTH or QVC 40
,79.07,7907,CTH or QVC 40
Chapter 80,80.01,,CTH or QVC 40
,80.02,8002,WO
,,,
Tariff Item Number,,,Product Specific Rules
,80.03,8003,CTH or QVC 40
,80.07,8007,CTH or QVC 40
Chapter 81,81.01,8101.1,CTH or QVC 40
,,8101.94,CTH or QVC 40
,,8101.96,CTH or QVC 40
,,8101.97,WO
,,8101.99,CTH or QVC 40
,81.02,8102.1,CTH or QVC 40
,,8102.94,CTH or QVC 40
,,8102.95,CTH or QVC 40
,,8102.96,CTH or QVC 40
,,8102.97,WO
,,8102.99,CTH or QVC 40
,81.03,8103.2,CTH or QVC 40
,,8103.3,WO
,,8103.9,CTH or QVC 40
,81.04,8104.11,CTH or QVC 40
,,8104.19,CTH or QVC 40
,,8104.2,WO
,,8104.3,CTH or QVC 40
,,8104.9,CTH or QVC 40
,81.05,8105.2,CC
,,8105.3,WO
,,8105.9,CTH or QVC 40
,81.06,8106,CC
,81.07,8107.2,CTH or QVC 40
,,8107.3,WO
,,8107.9,CTH or QVC 40
,81.08,8108.2,CTH or QVC 40
,,8108.3,WO
,,8108.9,CTH or QVC 40
,81.09,8109.2,CTH or QVC 40
,,8109.3,WO
,,8109.9,CTH or QVC 40
,81.1,8110.1,CC
,,8110.2,WO
,,8110.9,CTH or QVC 40
,81.11,8111,CC
,81.12,8112.12,CC
,,8112.13,WO
,,8112.19,CTH or QVC 40
,,,
Tariff Item Number,,,Product Specific Rules
,,8112.21,CTH or QVC 40
,,8112.22,WO
,,8112.29,CTH or QVC 40
,,8112.51,CTH or QVC 40
,,8112.52,WO
,,8112.59,CTH or QVC 40
,,8112.92,CTSH
,,8112.99,CTSH or QVC 40
,81.13,8113,CTH or QVC 40
Chapter 82,,,CTH or QVC 40
Chapter 83,,,CTH or QVC 40
Section XVI,,,
Chapter 84,84.01,8401.1,CTSH or QVC 40
,,8401.2,CTSH or QVC 40
,,8401.3,CTSH or QVC 40
,,8401.4,CTH or QVC 40
,84.02,8402.11,CTSH or QVC 40
,,8402.12,CTSH or QVC 40
,,8402.19,CTSH or QVC 40
,,8402.2,CTSH or QVC 40
,,8402.9,CTH or QVC 40
,84.03,8403.1,CTSH or QVC 40
,,8403.9,CTH or QVC 40
,84.04,8404.1,CTSH or QVC 40
,,8404.2,CTSH or QVC 40
,,8404.9,CTH or QVC 40
,84.05,8405.1,CTSH or QVC 40
,,8405.9,CTH or QVC 40
,84.06,8406.1,CTSH or QVC 40
,,8406.81,CTSH or QVC 40
,,8406.82,CTSH or QVC 40
,,8406.9,CTH or QVC 40
,84.07,,CTH or QVC 40
,84.08,,CTH or QVC 40
,84.09,,CTH or QVC 40
,84.1,8410.11,CTSH or QVC 40
,,8410.12,CTSH or QVC 40
,,8410.13,CTSH or QVC 40
,,8410.9,CTH or QVC 40
,84.11,8411.11,CTSH or QVC 40
,,8411.12,CTSH or QVC 40
,,,
Tariff Item Number,,,Product Specific Rules
,,8411.21,CTSH or QVC 40
,,8411.22,CTSH or QVC 40
,,8411.81,CTSH or QVC 40
,,8411.82,CTSH or QVC 40
,,8411.91,CTH or QVC 40
,,8411.99,CTH or QVC 40
,84.12,8412.1,CTSH or QVC 40
,,8412.21,CTSH or QVC 40
,,8412.29,CTSH or QVC 40
,,8412.31,CTSH or QVC 40
,,8412.39,CTSH or QVC 40
,,8412.8,CTSH or QVC 40
,,8412.9,CTH or QVC 40
,84.13,8413.11,CTSH or QVC 40
,,8413.19,CTSH or QVC 40
,,8413.2,CTSH or QVC 40
,,8413.3,CTSH or QVC 40
,,8413.4,CTSH or QVC 40
,,8413.5,CTSH or QVC 40
,,8413.6,CTSH or QVC 40
,,8413.7,CTSH or QVC 40
,,8413.81,CTSH or QVC 40
,,8413.82,CTSH or QVC 40
,,8413.91,CTH or QVC 40
,,8413.92,CTH or QVC 40
,84.14,8414.1,CTSH or QVC 40
,,8414.2,CTSH or QVC 40
,,8414.3,CTSH or QVC 40
,,8414.4,CTSH or QVC 40
,,8414.51,CTSH or QVC 40
,,8414.59,CTSH or QVC 40
,,8414.6,CTSH or QVC 40
,,8414.8,CTSH or QVC 40
,,8414.9,CTH or QVC 40
,84.15,8415.1,CTSH or QVC 40
,,8415.2,CTSH or QVC 40
,,8415.81,CTSH or QVC 40
,,8415.82,CTSH or QVC 40
,,8415.83,CTSH or QVC 40
,,8415.9,CTH or QVC 40
,84.16,8416.1,CTSH or QVC 40
,,,
Tariff Item Number,,,Product Specific Rules
,,8416.2,CTSH or QVC 40
,,8416.3,CTSH or QVC 40
,,8416.9,CTH or QVC 40
,84.17,8417.1,CTSH or QVC 40
,,8417.2,CTSH or QVC 40
,,8417.8,CTSH or QVC 40
,,8417.9,CTH or QVC 40
,84.18,8418.1,CTSH or QVC 40
,,8418.21,CTSH or QVC 40
,,8418.29,CTSH or QVC 40
,,8418.3,CTSH or QVC 40
,,8418.4,CTSH or QVC 40
,,8418.5,CTSH or QVC 40
,,8418.61,CTSH or QVC 40
,,8418.69,CTSH or QVC 40
,,8418.91,CTH or QVC 40
,,8418.99,CTH or QVC 40
,84.19,8419.11,CTSH or QVC 40
,,8419.19,CTSH or QVC 40
,,8419.2,CTSH or QVC 40
,,8419.31,CTSH or QVC 40
,,8419.32,CTSH or QVC 40
,,8419.39,CTSH or QVC 40
,,8419.4,CTSH or QVC 40
,,8419.5,CTSH or QVC 40
,,8419.6,CTSH or QVC 40
,,8419.81,CTSH or QVC 40
,,8419.89,CTSH or QVC 40
,,8419.9,CTH or QVC 40
,84.2,8420.1,CTSH or QVC 40
,,8420.91,CTH or QVC 40
,,8420.99,CTH or QVC 40
,84.21,8421.11,CTSH or QVC 40
,,8421.12,CTSH or QVC 40
,,8421.19,CTSH or QVC 40
,,8421.21,CTSH or QVC 40
,,8421.22,CTSH or QVC 40
,,8421.23,CTSH or QVC 40
,,8421.29,CTSH or QVC 40
,,8421.31,CTSH or QVC 40
,,8421.39,CTSH or QVC 40
,,,
Tariff Item Number,,,Product Specific Rules
,,8421.91,CTH or QVC 40
,,8421.99,CTH or QVC 40
,84.22,8422.11,CTSH or QVC 40
,,8422.19,CTSH or QVC 40
,,8422.2,CTSH or QVC 40
,,8422.3,CTSH or QVC 40
,,8422.4,CTSH or QVC 40
,,8422.9,CTH or QVC 40
,84.23,8423.1,CTSH or QVC 40
,,8423.2,CTSH or QVC 40
,,8423.3,CTSH or QVC 40
,,8423.81,CTSH or QVC 40
,,8423.82,CTSH or QVC 40
,,8423.89,CTSH or QVC 40
,,8423.9,CTH or QVC 40
,84.24,8424.1,CTSH or QVC 40
,,8424.2,CTSH or QVC 40
,,8424.3,CTSH or QVC 40
,,8424.81,CTSH or QVC 40
,,8424.89,CTSH or QVC 40
,,8424.9,CTH or QVC 40
,84.25,,CTSH or QVC 40
,84.26,,CTSH or QVC 40
,84.27,,CTSH or QVC 40
,84.28,,CTSH or QVC 40
,84.29,,CTSH or QVC 40
,84.3,,CTSH or QVC 40
,84.31,,CTH or QVC 40
,84.32,8432.1,CTSH or QVC 40
,,8432.21,CTSH or QVC 40
,,8432.29,CTSH or QVC 40
,,8432.3,CTSH or QVC 40
,,8432.4,CTSH or QVC 40
,,8432.8,CTSH or QVC 40
,,8432.9,CTH or QVC 40
,84.33,8433.11,CTSH or QVC 40
,,8433.19,CTSH or QVC 40
,,8433.2,CTSH or QVC 40
,,8433.3,CTSH or QVC 40
,,8433.4,CTSH or QVC 40
,,8433.51,CTSH or QVC 40
,,,
Tariff Item Number,,,Product Specific Rules
,,8433.52,CTSH or QVC 40
,,8433.53,CTSH or QVC 40
,,8433.59,CTSH or QVC 40
,,8433.6,CTSH or QVC 40
,,8433.9,CTH or QVC 40
,84.34,8434.1,CTSH or QVC 40
,,8434.2,CTSH or QVC 40
,,8434.9,CTH or QVC 40
,84.35,8435.1,CTSH or QVC 40
,,8435.9,CTH or QVC 40
,84.36,8436.1,CTSH or QVC 40
,,8436.21,CTSH or QVC 40
,,8436.29,CTSH or QVC 40
,,8436.8,CTSH or QVC 40
,,8436.91,CTH or QVC 40
,,8436.99,CTH or QVC 40
,84.37,8437.1,CTSH or QVC 40
,,8437.8,CTSH or QVC 40
,,8437.9,CTH or QVC 40
,84.38,8438.1,CTSH or QVC 40
,,8438.2,CTSH or QVC 40
,,8438.3,CTSH or QVC 40
,,8438.4,CTSH or QVC 40
,,8438.5,CTSH or QVC 40
,,8438.6,CTSH or QVC 40
,,8438.8,CTSH or QVC 40
,,8438.9,CTH or QVC 40
,84.39,8439.1,CTSH or QVC 40
,,8439.2,CTSH or QVC 40
,,8439.3,CTSH or QVC 40
,,8439.91,CTH or QVC 40
,,8439.99,CTH or QVC 40
,84.4,8440.1,CTSH or QVC 40
,,8440.9,CTH or QVC 40
,84.41,8441.1,CTSH or QVC 40
,,8441.2,CTSH or QVC 40
,,8441.3,CTSH or QVC 40
,,8441.4,CTSH or QVC 40
,,8441.8,CTSH or QVC 40
,,8441.9,CTH or QVC 40
,84.42,8442.3,CTSH or QVC 40
,,,
Tariff Item Number,,,Product Specific Rules
,,8442.4,CTH or QVC 40
,,8442.5,CTH or QVC 40
,84.43,8443.11,CTSH or QVC 40
,,8443.12,CTSH or QVC 40
,,8443.13,CTSH or QVC 40
,,8443.14,CTSH or QVC 40
,,8443.15,CTSH or QVC 40
,,8443.16,CTSH or QVC 40
,,8443.17,CTSH or QVC 40
,,8443.19,CTSH or QVC 40
,,8443.31,CTSH or QVC 40
,,8443.32,CTSH or QVC 40
,,8443.39,CTSH or QVC 40
,,8443.91,CTH or QVC 40
,,8443.99,CTH or QVC 40
,84.44,8444,CTH or QVC 40
,84.45,,CTH or QVC 40
,84.46,,CTH or QVC 40
,84.47,,CTH or QVC 40
,84.48,8448.11,CTSH or QVC 40
,,8448.19,CTSH or QVC 40
,,8448.2,CTH or QVC 40
,,8448.31,CTH or QVC 40
,,8448.32,CTH or QVC 40
,,8448.33,CTH or QVC 40
,,8448.39,CTH or QVC 40
,,8448.42,CTH or QVC 40
,,8448.49,CTH or QVC 40
,,8448.51,CTH or QVC 40
,,8448.59,CTH or QVC 40
,84.49,8449,CTH or QVC 40
,84.5,8450.11,CTSH or QVC 40
,,8450.12,CTSH or QVC 40
,,8450.19,CTSH or QVC 40
,,8450.2,CTSH or QVC 40
,,8450.9,CTH or QVC 40
,84.51,8451.1,CTSH or QVC 40
,,8451.21,CTSH or QVC 40
,,8451.29,CTSH or QVC 40
,,8451.3,CTSH or QVC 40
,,8451.4,CTSH or QVC 40
,,,
Tariff Item Number,,,Product Specific Rules
,,8451.5,CTSH or QVC 40
,,8451.8,CTSH or QVC 40
,,8451.9,CTH or QVC 40
,84.52,8452.1,CTSH or QVC 40
,,8452.21,CTSH or QVC 40
,,8452.29,CTSH or QVC 40
,,8452.3,CTSH or QVC 40
,,8452.9,CTH or QVC 40
,84.53,8453.1,CTSH or QVC 40
,,8453.2,CTSH or QVC 40
,,8453.8,CTSH or QVC 40
,,8453.9,CTH or QVC 40
,84.54,8454.1,CTSH or QVC 40
,,8454.2,CTSH or QVC 40
,,8454.3,CTSH or QVC 40
,,8454.9,CTH or QVC 40
,84.55,8455.1,CTSH or QVC 40
,,8455.21,CTSH or QVC 40
,,8455.22,CTSH or QVC 40
,,8455.3,CTSH or QVC 40
,,8455.9,CTH or QVC 40
,84.56,,CTH or QVC 40
,84.57,,CTH or QVC 40
,84.58,,CTH or QVC 40
,84.59,,CTH or QVC 40
,84.6,,CTH or QVC 40
,84.61,,CTH or QVC 40
,84.62,,CTH or QVC 40
,84.63,,CTH or QVC 40
,84.64,,CTH or QVC 40
,84.65,,CTH or QVC 40
,84.66,,CTH or QVC 40
,84.67,8467.11,CTSH or QVC 40
,,8467.19,CTSH or QVC 40
,,8467.21,CTSH or QVC 40
,,8467.22,CTSH or QVC 40
,,8467.29,CTSH or QVC 40
,,8467.81,CTSH or QVC 40
,,8467.89,CTSH or QVC 40
,,8467.91,CTH or QVC 40
,,8467.92,CTH or QVC 40
,,,
Tariff Item Number,,,Product Specific Rules
,,8467.99,CTH or QVC 40
,84.68,8468.1,CTSH or QVC 40
,,8468.2,CTSH or QVC 40
,,8468.8,CTSH or QVC 40
,,8468.9,CTH or QVC 40
,84.69,8469,CTH or QVC 40
,84.7,,CTH or QVC 40
,84.71,,CTH or QVC 40
,84.72,,CTH or QVC 40
,84.73,,CTH or QVC 40
,84.74,8474.1,CTSH or QVC 40
,,8474.2,CTSH or QVC 40
,,8474.31,CTSH or QVC 40
,,8474.32,CTSH or QVC 40
,,8474.39,CTSH or QVC 40
,,8474.8,CTSH or QVC 40
,,8474.9,CTH or QVC 40
,84.75,8475.1,CTSH or QVC 40
,,8475.21,CTSH or QVC 40
,,8475.29,CTSH or QVC 40
,,8475.9,CTH or QVC 40
,84.76,8476.21,CTSH or QVC 40
,,8476.29,CTSH or QVC 40
,,8476.81,CTSH or QVC 40
,,8476.89,CTSH or QVC 40
,,8476.9,CTH or QVC 40
,84.77,8477.1,CTSH or QVC 40
,,8477.2,CTSH or QVC 40
,,8477.3,CTSH or QVC 40
,,8477.4,CTSH or QVC 40
,,8477.51,CTSH or QVC 40
,,8477.59,CTSH or QVC 40
,,8477.8,CTSH or QVC 40
,,8477.9,CTH or QVC 40
,84.78,8478.1,CTSH or QVC 40
,,8478.9,CTH or QVC 40
,84.79,8479.1,CTSH or QVC 40
,,8479.2,CTSH or QVC 40
,,8479.3,CTSH or QVC 40
,,8479.4,CTSH or QVC 40
,,8479.5,CTSH or QVC 40
,,,
Tariff Item Number,,,Product Specific Rules
,,8479.6,CTSH or QVC 40
,,8479.71,CTSH or QVC 40
,,8479.79,CTSH or QVC 40
,,8479.81,CTSH or QVC 40
,,8479.82,CTSH or QVC 40
,,8479.89,CTSH or QVC 40
,,8479.9,CTH or QVC 40
,84.8,,CTH or QVC 40
,84.81,8481.1,CTSH or QVC 40
,,8481.2,CTSH or QVC 40
,,8481.3,CTSH or QVC 40
,,8481.4,CTSH or QVC 40
,,8481.8,CTSH or QVC 40
,,8481.9,CTH or QVC 40
,84.82,8482.1,CTSH or QVC 40
,,8482.2,CTSH or QVC 40
,,8482.3,CTSH or QVC 40
,,8482.4,CTSH or QVC 40
,,8482.5,CTSH or QVC 40
,,8482.8,CTSH or QVC 40
,,8482.91,CTH or QVC 40
,,8482.99,CTH or QVC 40
,84.83,8483.1,CTSH or QVC 40
,,8483.2,CTSH or QVC 40
,,8483.3,CTSH or QVC 40
,,8483.4,CTSH or QVC 40
,,8483.5,CTSH or QVC 40
,,8483.6,CTSH or QVC 40
,,8483.9,CTH or QVC 40
,84.84,,CC or QVC 40
,84.86,8486.1,CTSH or QVC 40
,,8486.2,CTSH or QVC 40
,,8486.3,CTSH or QVC 40
,,8486.4,CTSH or QVC 40
,,8486.9,CTH or QVC 40
,84.87,,CTH or QVC 40
Chapter 85,85.01,,CTH or QVC 40
,85.02,,CTH or QVC 40
,85.03,8503,CTH or QVC 40
,85.04,8504.1,CTSH or QVC 40
,,8504.21,CTSH or QVC 40
,,,
Tariff Item Number,,,Product Specific Rules
,,8504.22,CTSH or QVC 40
,,8504.23,CTSH or QVC 40
,,8504.31,CTSH or QVC 40
,,8504.32,CTSH or QVC 40
,,8504.33,CTSH or QVC 40
,,8504.34,CTSH or QVC 40
,,8504.4,CTSH or QVC 40
,,8504.5,CTSH or QVC 40
,,8504.9,CTH or QVC 40
,85.05,8505.11,CTSH or QVC 40
,,8505.19,CTSH or QVC 40
,,8505.2,CTSH or QVC 40
,,8505.9,CTH or QVC 40
,85.06,8506.1,CTSH or QVC 40
,,8506.3,CTSH or QVC 40
,,8506.4,CTSH or QVC 40
,,8506.5,CTSH or QVC 40
,,8506.6,CTSH or QVC 40
,,8506.8,CTSH or QVC 40
,,8506.9,CTH or QVC 40
,85.07,8507.1,CTSH or QVC 40
,,8507.2,CTSH or QVC 40
,,8507.3,CTSH or QVC 40
,,8507.4,CTSH or QVC 40
,,8507.5,CTSH or QVC 40
,,8507.6,CTSH or QVC 40
,,8507.8,CTSH or QVC 40
,,8507.9,CTH or QVC 40
,85.08,8508.11,CTSH or QVC 40
,,8508.19,CTSH or QVC 40
,,8508.6,CTSH or QVC 40
,,8508.7,CTH or QVC 40
,85.09,8509.4,CTSH or QVC 40
,,8509.8,CTSH or QVC 40
,,8509.9,CTH or QVC 40
,85.1,8510.1,CTSH or QVC 40
,,8510.2,CTSH or QVC 40
,,8510.3,CTSH or QVC 40
,,8510.9,CTH or QVC 40
,85.11,8511.1,CTSH or QVC 40
,,8511.2,CTSH or QVC 40
,,,
Tariff Item Number,,,Product Specific Rules
,,8511.3,CTSH or QVC 40
,,8511.4,CTSH or QVC 40
,,8511.5,CTSH or QVC 40
,,8511.8,CTSH or QVC 40
,,8511.9,CTH or QVC 40
,85.12,8512.1,CTSH or QVC 40
,,8512.2,CTSH or QVC 40
,,8512.3,CTSH or QVC 40
,,8512.4,CTSH or QVC 40
,,8512.9,CTH or QVC 40
,85.13,8513.1,CTSH or QVC 40
,,8513.9,CTH or QVC 40
,85.14,8514.1,CTSH or QVC 40
,,8514.2,CTSH or QVC 40
,,8514.3,CTSH or QVC 40
,,8514.4,CTSH or QVC 40
,,8514.9,CTH or QVC 40
,85.15,8515.11,CTSH or QVC 40
,,8515.19,CTSH or QVC 40
,,8515.21,CTSH or QVC 40
,,8515.29,CTSH or QVC 40
,,8515.31,CTSH or QVC 40
,,8515.39,CTSH or QVC 40
,,8515.8,CTSH or QVC 40
,,8515.9,CTH or QVC 40
,85.16,8516.1,CTSH or QVC 40
,,8516.21,CTSH or QVC 40
,,8516.29,CTSH or QVC 40
,,8516.31,CTSH or QVC 40
,,8516.32,CTSH or QVC 40
,,8516.33,CTSH or QVC 40
,,8516.4,CTSH or QVC 40
,,8516.5,CTSH or QVC 40
,,8516.6,CTSH or QVC 40
,,8516.71,CTSH or QVC 40
,,8516.72,CTSH or QVC 40
,,8516.79,CTSH or QVC 40
,,8516.8,CTSH or QVC 40
,,8516.9,CTH or QVC 40
,85.17,8517.11,CTSH or QVC 40
,,8517.12,CTSH or QVC 40
,,,
Tariff Item Number,,,Product Specific Rules
,,8517.18,CTSH or QVC 40
,,8517.61,CTSH or QVC 40
,,8517.62,CTSH or QVC 40
,,8517.69,CTSH or QVC 40
,,8517.7,CTH or QVC 40
,85.18,8518.1,CTSH or QVC 40
,,8518.21,CTSH or QVC 40
,,8518.22,CTSH or QVC 40
,,8518.29,CTSH or QVC 40
,,8518.3,CTSH or QVC 40
,,8518.4,CTSH or QVC 40
,,8518.5,CTSH or QVC 40
,,8518.9,CTH or QVC 40
,85.19,,CTH or QVC 40
,85.21,,CTH or QVC 40
,85.22,,CTH or QVC 40
,85.23,8523.21,CTH or QVC 40
,,8523.29,CTH or QVC 40
,,8523.41,CTH or QVC 40
,,8523.49,CTH or QVC 40
,,8523.51,"CTH except from heading 85.42, or QVC 40"
,,8523.52,"CTH except from heading 85.42, or QVC 40"
,,8523.59,"CTH except from heading 85.42, or QVC 40"
,,8523.8,CTH or QVC 40
,85.25,,CTH or QVC 40
,85.26,,CTH or QVC 40
,85.27,,CTH or QVC 40
,85.28,,CTH or QVC 40
